pergunta;resposta
Qual é o principal objetivo da construção de edifícios?;Prover espaços seguros e funcionais para moradia, trabalho ou outros propósitos.
Quais são as principais etapas do processo de construção?;Projeto, licenciamento, execução, fiscalização e entrega.
O que é um PLC na indústria da construção?;Plano de Licitação em Concreto.
Qual material é amplamente utilizado em estruturas metálicas?;Aço.
O que define a diferença entre edificações novas e reformas?;Edificações novas são construções iniciais, enquanto reformas envolvem alterações em estruturas já existentes.
Quais equipamentos de proteção individual (EPIs) são obrigatórios em canteiros de obra?;Cinto de segurança, capacete e óculos de proteção.
Qual órgão é responsável pelo licenciamento de obras no Brasil?;Prefeitura Municipal ou órgãos competentes conforme a legislação local.
O que é uma viga em uma estrutura de construção?;Uma peça de metal ou concreto usada para suportar cargas e transmiti-las à base.
Quais fatores influenciam o custo da construção?;Mão-de-obra, materiais, equipamentos, impostos e despesas administrativas.
O que é a certificação LEED em edificações?;Uma certificação ambiental que reconhece prédios com alto desempenho energético e ambiência saudável.
