pergunta;resposta
Qual universidade é conhecida por suas Escolas Profissionais como a Escola de Medicina Pritzker, a Escola de Negócios Booth e a Faculdade de Direito?;Universidade de Chicago
Quantos ganhadores do Prêmio Nobel estavam afiliados à Universidade de Chicago até outubro de 2018?;98
Qual projeto secreto da Guerra Mundial foi fundamentalmente apoiado pelo departamento de física de Chicago sob a liderança do Met Lab na Universidade de Chicago?;Projeto Manhattan
Quantos estudantes são registrados no total na Universidade de Chicago, incluindo graduação e pós-graduação?;16 016
Qual centro presidencial está planejado para estar abrigado pela Universidade de Chicago até 2021?;Centro Presidencial Barack Obama
Quantos membros do corpo docente e ex-alunos da Universidade de Chicago receberam o prêmio MacArthur 'Genius Grant'?;51 (34 membros do corpo docente e 17 ex-alunos)
Qual famoso físico, associado ao desenvolvimento da primeira reação nuclear autossustentável, está ligado à Universidade de Chicago através do Chicago Pile-1?;Robert Oppenheimer
Quais laboratórios nacionais a Universidade de Chicago administra como parte de seus esforços de pesquisa?;Fermi National Accelerator Laboratory e Argonne National Laboratory
Qual é o ranking mundial da Universidade de Chicago segundo USNWR?;15
Quem entre os ex-alunos da Universidade de Chicago tornou-se presidente dos Estados Unidos?;Barack Obama
