pergunta;resposta
Qual foi a origem geográfica dos Huguenotes?;do sul e central da França.
Que religião os Huguenotes adoravam?;o Calvinismo.
Quantos Huguenotes fugiram da França após a perseguição?;cerca de 300 mil.
Qual foi o principal motivo para a fuga dos Huguenotes?;a revogação do Édito de Nantes em 1685.
Que partes da França eram majoritariamente protestantes luteranos?;a Alsácia, Moselle e Montbéliard.
Quando começaram as guerras religiosas na França?;em 1562.
Qual foi a consequência do Édito de Nantes para os Huguenotes?;a perda de seu status legal e a perseguição.
Que cidade suíça era o centro do movimento calvinista?;Genebra.
Qual foi a proporção de huguenotes em relação ao número total de habitantes na França no auge das perseguições?;cerca de um oitavo.
Qual política do governo permitia aos Huguenotes certa autonomia?;o Édito de Nantes garantia uma certa autonomia religiosa, política e militar.
