pergunta;resposta
Qual é a capital da Polônia?;Varsóvia
Em qual rio Varsóvia está localizada?;Vístula
Qual era a população de Varsóvia em 2012?;1 716 855 habitantes
Quando Varsóvia tornou-se a capital da Polônia?;Em 1569
O que é o Centro Histórico de Varsóvia?;Patrimônio da Humanidade pela UNESCO
Qual agência europeia está sediada em Varsóvia?;Frontex
Qual evento histórico ocorreu em Varsóvia em 1944?;A Revolta de Varsóvia
Qual é a temperatura mínima registrada em Varsóvia em abril?;4°C
Qual é o fuso horário de Varsóvia?;+2
Qual universidade está localizada em Varsóvia?;Universidade de Varsóvia
