pergunta;resposta
Em que ano o Painel Intergovernamental sobre Mudanças Climáticas (IPCC) foi criado?;1988
Quais organizações foram responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Qual o principal objetivo do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas.
O IPCC realiza pesquisas originais sobre mudanças climáticas?;Não, o IPCC reúne e resume o conhecimento produzido por cientistas independentes.
Qual o prêmio recebido pelo IPCC em reconhecimento ao seu trabalho?;Prêmio Nobel da Paz em 2007
Qual a abreviação utilizada para se referir ao Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Qual é a sede do IPCC?;Genebra
Quem é o atual líder do IPCC?;Hoesung Lee
Qual o período entre os relatórios produzidos pelo IPCC?;O primeiro relatório surgiu em 1990 e o último em 2014.
Além das mudanças climáticas, quais outros temas são abordados nos relatórios do IPCC?;O IPCC aborda as causas, efeitos e riscos das mudanças climáticas para a humanidade e o meio ambiente.
