pergunta;resposta
Em que ano a Sky UK foi fundada?;1990
Qual é a sede da Sky UK?;Londres
Quem é o atual CEO da Sky Group, que inclui a Sky UK?;Dawn Airey (baseado em dados até a última atualização)
Qual foi uma das primeiras marcas de TV por assinatura disponibilizadas pela Sky UK?;Sky Sports
Com qual empresa a Sky UK entrou em um acordo para fornecer conteúdo original?;20th Century Fox Television
Qual tecnologia de transmissão a Sky UK introduziu para melhorar a experiência do espectador?;Sky Q
Quais tipos de serviços a Sky UK oferece aos seus clientes?;TV por assinatura, internet e telefonia fixa
Qual foi uma fusão significativa envolvendo a Sky UK que afetou sua estrutura corporativa?;Fusão com a British Sky Broadcasting (BSkyB)
Quais tipos de conteúdo são transmitidos pelo serviço da Sky UK?;Esportes, filmes e séries
Qual é um dos principais competidores da Sky UK no mercado de TV por assinatura do Reino Unido?;BT Sport
