pergunta;resposta
Qual foi o principal motivo do embargo petrolífero de 1973?;apoio de Israel durante a Guerra do Yom Kippur
Quais países foram inicialmente alvos do embargo petrolífero?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o impacto do embargo no preço do petróleo?;subiu de US$ 3 por barril para cerca de US$ 12 no mundo inteiro
Qual categoria de assunto descreve a crise do petróleo de 1973?;Category:1973 in economics
Qual organização foi responsável por proclamar o embargo petrolífero?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Qual foi um dos efeitos de longo prazo da crise do petróleo de 1973?;impactos na política e economia global
Qual imagem representativa está associada à crise do petróleo de 1973?;No gas 1974.gif
Qual categoria de assunto descreve a crise do petróleo de 1973 em relação ao conflito geopolítico?;Category:Arab–Israeli conflict
Qual modelo de página wiki foi usado para descrever a crise do petróleo de 1973?;Template:Cite book
Qual a categoria de assunto que descreve a crise do petróleo de 1973 em relação à escassez de recursos?;Category:Scarcity
