pergunta;resposta
Qual é a área terrestre de Victoria em quilômetros quadrados?;227444
Qual foi a temperatura mais baixa registrada em Victoria em graus Celsius?;-3.9
Qual é o Produto Interno Bruto nominal per capita de Victoria em dólares australianos?;AU$68,996
Qual era o nome da colônia da qual Victoria fazia parte anteriormente?;Colony of New South Wales
Qual tipo de código postal é usado em Victoria?;Postcodes in Australia
Qual é a subdivisão de Victoria?;Australia
Qual cidade em Victoria é sede da Transport Ticketing Authority?;Victoria (Australia)
Qual organização tem sua sede em Victoria e oferece suporte a pessoas com deficiência visual?;Vision Australia
Qual é o tipo de região administrativa que Victoria é?;AdministrativeRegion
Qual aeroporto está localizado em Victoria?;Wycheproof Airport
