pergunta;resposta
Qual foi a causa principal da crise petrolífera de 1973?;O embargo petrolífero proclamado pelos membros da OPAEP contra nações que apoiavam Israel durante a Guerra do Yom Kippur.
Quais países foram inicialmente alvo do embargo petrolífero em 1973?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos.
Qual foi o aumento no preço do petróleo entre outubro de 1973 e março de 1974?;De US$ 3 por barril para cerca de US$ 12 no mundo inteiro.
Como ficou conhecida a crise petrolífera de 1973?;Primeiro choque do petróleo.
Em que mês e ano a crise petrolífera de 1973 teve início?;Outubro de 1973.
Quais países tiveram o embargo expandido após os primeiros alvos?;Portugal, Rodésia e África do Sul.
Qual foi o impacto econômico global da crise petrolífera de 1973?;Causou uma crise, ou 'choque', de petróleo com efeitos de curto e longo prazo na política e economia global.
Qual foi a organização responsável pelo embargo petrolífero de 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP).
Qual foi o ano da segunda crise petrolífera, posterior à de 1973?;1979.
Quais foram os efeitos do aumento no preço do petróleo nos Estados Unidos?;Os preços nos EUA foram ainda mais altos do que o aumento global de US$ 3 para US$ 12.
