pergunta;resposta
"A Escola ""Você"" é uma instituição privada?";Sim.
"A ""Padua Franciscan High School"" pertence ao setor privado?";Sim.
"Qual o tipo de escola da ""St. Agnes Boys High School""?";É uma escola privada.
"A ""San Sebastian College – Recoletos de Cavite"" é mantida por entidade particular?";Sim.
"A ""Servite High School"" é uma instituição de ensino privada?";Sim.
"A ""St. Mary's Academy (New Orleans)"" opera como escola privada?";Sim.
"A ""Southwestern College (New Mexico)"" é uma instituição de ensino particular?";Sim.
"A ""St. John Paul II STEM Academy"" é uma escola de propriedade privada?";Sim.
"A ""The British School, Kathmandu"" é uma instituição educacional privada?";Sim.
"A ""Xavier High School (New York City)"" é uma escola de gestão privada?";Sim.
