pergunta;resposta
Qual foi a origem presumida da Peste Negra?;Acredita-se que a Peste Negra tenha origem na Ásia Central ou na Ásia Oriental.
Quais doenças a Peste Negra podia causar?;A Peste Negra pode causar bubónica, septicêmica e pneumónica.
Como a Peste Negra era transmitida?;Era transmitida por pulgas que viviam em ratos, disseminando a doença via contato próximo ou através de gotas.
Em que período teve o pico na Europa?;O pico da Peste Negra na Europa ocorreu entre os anos de 1347 e 1351.
Qual foi o impacto populacional na Europa?;Estima-se que a população europeia tenha sido reduzida em 30% a 60%, matando entre 75 e 200 milhões de pessoas.
Que consequências sociais e económicas a Peste Negra teve?;A Peste Negra causou uma série de convulsões religiosas, sociais e économicas, com efeitos profundos no curso da história da Europa.
Qual foi a principal bactéria responsável?;Yersinia pestis foi a principal bactéria causadora da Peste Negra.
Em que região a Peste Negra surgiu primeiro?;A Peste Negra provavelmente teve sua origem na Crimeia em 1343.
O que aconteceu com a população de Florença após a pandemia?;A população de Florença demorou cerca de 200 anos para recuperar o nível anterior, só retornando no século XIX.
Quais efeitos a Peste Negra teve na estrutura social?;A Peste Negra causou uma série de mudanças na estrutura social, incluindo a perda de membros da família e o aumento do poder dos governantes.
