pergunta;resposta
Qual medida econômica é mais usada para avaliar a desigualdade?;Coeficiente de Gini
Quais movimentos são motivados pela desigualdade econômica?;Occupy Berlin e Occupy Texas State
Como a globalização afeta a desigualdade global?;Reduz entre nações, mas aumenta dentro delas.
Qual conceito de igualdade inclui equidade e igualdade de oportunidades?;Equidade
Quem é um estudioso proeminente sobre desigualdade econômica?;Branko Milanović
Qual imagem representa a disparidade de riqueza nas cidades?;Casa em Beverly Hills vs acampamentos em Skid Row.
Qual acadêmico estuda a desigualdade e desenvolvimento?;Robert Wade
Quanto dos ativos globais pertencem ao top 1% em 2016?;Metade.
Qual livro trata da desigualdade no século XXI?;Capital in the Twenty-First Century
Como a maior desigualdade afeta o crescimento econômico?;Dificulta sua duração.
