pergunta;resposta
Em que ano foi fundada a Universidade Harvard?;1636
Quem foi o primeiro benfeitor da Universidade Harvard?;John Harvard
Onde está localizado o campus principal da Universidade Harvard?;Cambridge, Massachusetts
Quantos presidentes dos Estados Unidos são alumni da Universidade Harvard?;Oito
Quantos laureados com o Prêmio Nobel estão associados à Universidade Harvard?;Cerca de 150
Qual é o tamanho do orçamento da Universidade Harvard?;30 bilhões de dólares
Em quantos esportes a Universidade Harvard compete na NCAA Division I?;42
Qual é o nome da maior biblioteca acadêmica dos Estados Unidos?;Biblioteca da Universidade de Harvard
Quantas unidades acadêmicas a Universidade Harvard possui?;Onze
Qual é um exemplo de pessoa famosa que estudou na Universidade Harvard?;Bill Gates
