pergunta;resposta
Qual é a principal vantagem da comutação de pacotes em relação à comutação de circuitos?;Optimizar o uso da largura de banda da rede
Quais são as duas principais categorias de comutação de pacotes?;Com ligação (circuito virtual) e sem ligação (datagrama)
Quem é conhecido por contribuir para o desenvolvimento da comutação de pacotes?;Paul Baran, Donald Davies, W. David Sincoskie e Sharla Boehm
Qual exemplo de protocolo utiliza comutação de pacotes com ligação?;ATM (Asynchronous Transfer Mode)
O que caracteriza a comutação de pacotes sem ligação?;Os pacotes são encaminhados independentemente, oferecendo flexibilidade e robustez
Quais são os efeitos negativos da comutação de pacotes?;Jitter, atrasos variáveis e maior variação na qualidade de serviço
Qual é o principal objetivo da comutação de pacotes?;Minimizar a latência e aumentar a robustez da comunicação
Quais são os exemplos de protocolos que utilizam comutação de pacotes sem ligação?;Endereço IP
Qual é o contraste da comutação de pacotes com a comutação de circuitos?;A comutação de circuitos estabelece uma ligação dedicada, enquanto a comutação de pacotes usa recursos compartilhados
Quais categorias são associadas à comutação de pacotes?;Computer networking, Network protocols e History of the Internet
