pergunta;resposta
Quem formulou o conceito de desobediência civil?;Henry David Thoreau
Qual a característica principal da desobediência civil?;É uma forma de protesto político feita pacificamente.
Quais líderes históricos utilizaram a desobediência civil com sucesso?;Mahatma Gandhi e Martin Luther King.
Em que circunstâncias a população pode desobedecer a um governo, de acordo com o texto?;Na eventualidade de um governo não satisfazer as exigências de sua população.
Qual o propósito do modelo de dados fornecido?;Listar exemplos de eventos que utilizaram a desobediência civil como método.
O que a desobediência civil se opõe?;Alguma ordem que possui um comportamento de injustiça ou contra um governo opressor.
Qual o tema central do artigo da Wikipedia listado no modelo de dados?;Desobediência civil
Quais as categorias de temas que o artigo da Wikipedia sobre desobediência civil aborda?;Ativismo por tipo, desobediência civil, organização comunitária, ação direta, dissidência, não violência.
O que o termo 'commons' se refere no contexto dos dados fornecidos?;Refere-se a categorias e recursos compartilhados.
Qual a relação entre a Ruckus Society e a desobediência civil, de acordo com o modelo de dados?;A Ruckus Society é um produto relacionado à desobediência civil.
