pergunta;resposta
Qual é o nome completo do IPCC?;Painel Intergovernamental sobre Mudanças Climáticas
Quando foi criado o IPCC?;Em 1988
Quais organizações criaram o IPCC?;O Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Qual é o principal objetivo do IPCC?;Sintetizar e divulgar o conhecimento sobre mudanças climáticas, aquecimento global, suas causas, efeitos e riscos, além de sugerir soluções
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Qual é a sede principal do IPCC?;Geneva, Suíça
Quantos relatórios principais o IPCC produziu até 2014?;Cinco
Quais são as organizações-mãe do IPCC?;O Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Quem são exemplos de membros do IPCC?;Filippo Giorgi, Kevin E. Trenberth, Rajendra K. Pachauri, Julie Arblaster
Qual é a abreviação oficial do IPCC?;IPCC
