pergunta;resposta
Qual o termo utilizado para descrever a política de dominação e controle de um país sobre outros?;Imperialismo
O imperialismo frequentemente envolvia a exploração de quais recursos?;Recursos naturais
Qual era um objetivo comum dos países imperialistas ao expandir seus domínios?;Acumular riqueza
Além de recursos naturais, o que mais os países imperialistas buscavam controlar em suas colônias?;Rotas comerciais
Qual era uma consequência comum para as populações nativas das regiões colonizadas?;Perda de autonomia política
Como a industrialização contribuiu para o imperialismo?;Aumentou a demanda por matérias-primas e mercados consumidores
Qual era uma justificativa ideológica frequentemente utilizada para justificar o imperialismo?;A ideia de 'missão civilizatória
Que tipo de impacto o imperialismo teve sobre as culturas locais nas colônias?;Supressão de práticas culturais tradicionais
O que caracterizava a relação entre a metrópole e a colônia no contexto do imperialismo?;Uma relação de poder desigual, com a metrópole exercendo controle político e econômico
Qual foi uma consequência a longo prazo do imperialismo para as regiões colonizadas?;Instabilidade política e conflitos étnicos
