pergunta;resposta
Qual é o nome do edifício onde o Scottish Parliament se encontra?;Scottish Parliament Building
Quem é o atual presidente do Scottish Parliament?;Alison Johnstone
Em qual cidade está localizado o Parlamento Escocês?;Edimburgo
Quando foi a última eleição geral para o parlamento escocês?;2021-05-06
Quantos deputados compõem o Scottish Parliament?;129
Quais são os dois tipos principais de representação no sistema eleitoral do Scottish Parliament?;pluralidade e representação proporcional
Quantos MSPs são eleitos por sistema de pluralidade em distritos geográficos?;73
Quantas regiões distintas compartilham representantes sob o sistema proporcional?;oito
Qual é a data prevista para a próxima eleição do Scottish Parliament?;--05-07
Quem nomeia o Primeiro-Ministro da Escócia?;Scottish Parliament
