pergunta;resposta
De onde o Reno origina?;Do rio Hinterrhein, na Suíça,
Quais países o Reno atravessa?;Alemanha, Suíça, França, Bélgica e Holanda,
Qual é o nome do Reno em português?;Reno,
Qual é o nome latino do Reno?;Rēnos,
Quanto é o comprimento do Reno?;1.230 km (760 milhas),
O Reno é parte de qual região em Europa?;Da bacia do Reno,
Qual é a altitude da foz do Reno?;0,0 metros,
Qual é o nome do Reno em holandês?;Rijn,
Qual é o nome proto-germânico do Reno?;Rīnaz,
O Reno é conhecido por ser um dos rios mais importantes de qual região?;Da Alemanha e da Europa ocidental,
