pergunta;resposta
Qual é o termo latino mais conhecido associado ao Império Romano?;Imperium Romanum
Quem era Léon-Étienne Duval em relação ao imperialismo?;Ele se opunha ao imperialismo.
Qual partido político, ativo entre 1867 e 1942 no Canadá, tinha o imperialismo como parte de sua ideologia?;Conservative Party of Canada (1867–1942)
Qual genocídio foi motivado pelo imperialismo?;Circassian genocide
Que tipo de estrutura política caracteriza um império?;Uma unidade política composta por vários territórios e povos, geralmente criada por conquista.
Qual era o principal foco de interesse de Michael Parenti?;Imperialismo
Qual é a expressão usada para descrever a parte do mundo governada pelo Império Romano no sentido de 'território'?;Imperium Romanum
Qual era a relação do Partido Progressivo da Colônia do Cabo com o imperialismo?;Eles tinham uma ideologia baseada no imperialismo.
Que tipo de literatura aborda o tema do imperialismo, segundo os fatos apresentados?;Ficção não-ficcional
Como o termo 'império' pode ser utilizado além da designação de um território governado por um imperador ou oligarquia?;Também como uma categoria de análise para conceitos com características comuns.
