pergunta;resposta
Quando a British Satellite Broadcasting começou a transmitir?;25 de março de 1990
Qual empresa resultou da fusão da BSB com a Sky Television?;BSkyB
Qual canal de TV é propriedade da British Satellite Broadcasting?;Galaxy
Em que ano a British Satellite Broadcasting foi fundada?;1986
Onde está sediada a British Satellite Broadcasting?;Londres, Inglaterra, Reino Unido
Qual filme teve produção associada à BSB?;Hardware
Qual empresa sucedeu a British Satellite Broadcasting?;Sky UK
Em qual categoria a BSB se enquadra?;Empresas de mídia britânicas
Qual série ou filme foi produzido pela BSB?;Heil Honey I'm Home!
Em qual mês de 1990 a BSB se fundiu com a Sky Television?;novembro
