pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Qual figura histórica usou a desobediência civil com sucesso na Índia e no Paquistão?;Mahatma Gandhi
Quem aplicou o conceito de desobediência civil nos Estados Unidos durante a luta pelos direitos civis?;Martin Luther King
De acordo com o contexto, quando a população tem o direito de desobedecer ao governo atual?;quando as exigências da população não são satisfeitas pelo governo vigente
Qual foi um dos métodos utilizados na crise montenegrina em 2015-2016?;desobediência civil
Na qual protesto, realizado em 2021 nos Estados Unidos, foram utilizadas técnicas de desobediência civil?;protestos em Uptown Minneapolis
O que é um exemplo de movimento conhecido por usar a desobediência civil para protestar contra leis injustas nos Estados Unidos?;movimento pelos direitos civis
Qual foi o método utilizado durante os protestos anti-corrupção em Montenegro em 2019?;desobediência civil
Em qual país ocorreu a crise de 2017 que envolveu desobediência civil como método de protesto?;Sérvia
Qual figura da história é mencionada como tendo um papel notável no desenvolvimento do conceito de desobediência civil?;Henry David Thoreau
