pergunta;resposta
"Qual empresa faz parte da indústria de construção e tem o nome ""Multiplex""?";Multiplex (company)
Qual é um serviço prestado pela Sumitomo Corporation?;Construção
Qual é um tipo de indústria em que a Vector Foiltec está envolvida?;Construção
Quais tipos de serviços são prestados pela Técnicas Reunidas?;Indústria de construção
Que tipo de produto a United Farmers of Alberta oferece?;Construção
"Qual é a definição de ""SEPCO"" de acordo com o texto?";Hypernym de Construção
Qual empresa é descrita como sendo parte da indústria de construção e também da indústria de construção (dupla menção)?;Tutor Perini
Qual é um serviço prestado pela Sumitomo Mitsui Construction?;Construção
Qual é um serviço prestado pela Toyo Engineering Corporation?;Construção
"O que é um ""Zariski tangent space"" de acordo com o texto?";Hypernym de Construção
