pergunta;resposta
O que foram os Huguenotes?;Protestantes franceses durante as guerras religiosas na França (segunda metade do século XVI).
Quantos Huguenotes deixaram a França após a revogação do Édito de Nantes?;Cerca de 300 000.
Qual foi uma das razões pelas quais os Huguenotes partiram da França?;As perseguições contra as comunidades protestantes, sob Luís XIV.
Quando o Édito de Nantes foi revogado, marcando a partida dos Huguenotes?;Em 18 de outubro de 1685.
Qual era a maioria religiosa entre os Huguenotes?;Eram majoritariamente calvinistas e membros da Igreja Reformada.
Quais eram as principais denominações protestantes nas regiões da Alsácia, Moselle e Montbéliard?;Majoritariamente alemães luteranos.
Qual categoria histórica os Huguenotes são associados na França?;França Wars of Religion.
Com quem a Igreja Católica na França se separou, conforme o contexto dos Huguenotes?;Huguenots.
Qual é uma conexão histórica entre os Huguenotes e os Scotch-Irish Americans?;Os Huguenots estão relacionados aos Scotch-Irish Americans.
Quais são alguns dos locais nomeados em homenagem aos Huguenotes nos EUA?;Huguenot, Orange County, New York e Huguenot, Staten Island.
