pergunta;resposta
Quem foi o líder durante a Grande Depressão e a Segunda Guerra Mundial?;James Bryant Conant
Qual é o maior sistema de bibliotecas acadêmicas e privadas do mundo que Harvard possui?;Harvard Library
Quantos presidentes dos EUA são ex-alunos da escola?;oito presidentes dos EUA
Qual é o número total de volumes na biblioteca principal da universidade?;18 milhões de volumes.
Quanto tempo levou para a universidade se tornar coeducacional após iniciar com um ensino apenas masculino?;53 anos
Qual foi o ano em que Harvard criou a Associação de Universidades Americanas?;1900
Que indivíduo recebeu o nome da escola?;John Harvard
Quando Charles W. Eliot assumiu a presidência da universidade para dar forma à universidade moderna de pesquisa?;1907
O que William M. McClelland serviu como em Harvard durante sua presidência?;bispo
Quantos ganhadores do Nobel estão entre os ex-alunos da escola?;150 ganhadores do Nobel
