pergunta;resposta
Qual foi a data oficial de dissolução da dinastia Yuan?;14 de setembro de 1368
Quais foram as duas capitais da dinastia Yuan?;Khanbaliq e Shangdu
Qual era a moeda utilizada durante o período da dinastia Yuan?;Cash (Chinese coin)
Quem foi um dos líderes da dinastia Yuan mencionados no contexto?;Toghon Temür
Que religiões eram praticadas durante a dinastia Yuan?;Buddhism, Mongolian Tengrism/Chinese Heaven worship, Shamanism, Taoism, Confucianism, Chinese folk religion, Chinese Nestorian Christianity, Roman Catholic Christianity, Judaism, Chinese Manichaeism, Islam
Quais foram algumas das batalhas nas quais a dinastia Yuan participou?;Battle of Yamen, Mongol conquest of the Song dynasty, Red Turban Rebellion
Qual era o nome oficial da dinastia Yuan em chinês?;大元 (Dà Yuán)
Quando foi proclamada a dinastia Yuan?;1271
Qual era o título do líder da dinastia Yuan?;Khagan-Emperor
Quem foi o avô de Kublai Khan, fundador da dinastia Yuan?;Genghis Khan
