pergunta;resposta
Qual é o reino dos Ctenophora?;Animalia
Quais são outros nomes comuns para os Ctenophora?;Esponjas gelatinosas
Onde vivem os Ctenophora?;Águas marinhas e de água doce
Qual é a principal estrutura responsável pelo movimento dos Ctenophora?;Colobômeros
Como se manifestam as cores nos Ctenophora?;Variam entre transparentes e coloridos, dependendo da espécie
Qual é a principal fonte de alimentação dos Ctenophora?;Captura de outros organismos em suspensão na água
Como os Ctenophora se reproduzem?;Sexual ou assexual, dependendo das condições ambientais
Qual é a principal característica do corpo dos Ctenophora?;Estrutura gelatinosa sem esqueleto ósseo ou externo
O que influencia a distribuição geográfica dos Ctenophora?;Mudanças ambientais e condições climáticas
Quantas espécies de Ctenophora são descritas cientificamente?;Mais de 100
