pergunta;resposta
Que tipo de universidade é a Universidade de Chicago?;uma universidade de pesquisa privada e sem fins lucrativos
Quantas divisões de pesquisa acadêmica a Universidade de Chicago possui?;cinco
Quantas escolas profissionais a Universidade de Chicago possui?;sete
Quantos estudantes a Universidade de Chicago tem no total?;18.452
Em qual projeto histórico a universidade teve participação?;o Projeto Manhattan
Qual é o nome da maior imprensa universitária dos EUA?;University of Chicago Press
Qual é o ranking da Universidade de Chicago no USNWR global?;15º
Quantos laureados Nobel estão associados à Universidade de Chicago?;98 (como de 2018)
Em que ano o Centro Presidencial de Barack Obama será concluído?;2021
Qual departamento contribuiu para a primeira reação nuclear auto-sustentável?;o departamento de física
