pergunta;resposta
Qual é o nome da cidade mencionada no contexto?;Varsóvia
O contexto apresenta alguma informação sobre a localização geográfica de Varsóvia?;Não
O texto fornece alguma informação sobre a história de Varsóvia?;Não
O contexto descreve Varsóvia como sendo?;Uma cidade
O texto menciona alguma característica demográfica de Varsóvia?;Não
O contexto fornece detalhes sobre a economia de Varsóvia?;Não
O texto indica se Varsóvia é uma capital?;Não
Qual o tamanho do conteúdo referente a Varsóvia?;Curto
O texto fornece informações sobre a cultura de Varsóvia?;Não
O que o contexto descreve sobre a informação disponível sobre Varsóvia?;Limitada
