pergunta;resposta
Quem é considerado o originador da conformidade civil?;Henry David Thoreau
Qual foi um destacado aplicativo da conformidade civil em Indian?;Mahatma Gandhi
O método associado à conformidade civil que é mencionado no Template:Cite book na página do Wikimedia?;Template:Cite book
Qual foi a year da movimentação Sikeaddle?;1965
qual organização utilizou o slogan 'I am forced to eat' related to civil disobedience?;Committee of 100 (United Kingdom)
Qual foi uma das palavras-chave de Gandhi relacionada à conformidade civil?;I am forced to eat
Em qual cidade King Jr. levou uma protesta major using this method?;Washington, D.C.
Quem é conhecido por usar a conformidade civil em South Africa?;Nelson Mandela
Qual foi um evento histórico que utilizou a conformidade civil em múltiplos países?;O protesto contra o sistema de路边贴纸费 na Índia
Qual tipo de movimento é associado ao uso da conformidade civil como forma de ação direta?;Movimentos de dissents
