pergunta;resposta
Em que região do mundo se encontra Warsaw?;A cidade de Warsaw está localizada na região de Polônia.
Quais são as coordenadas UTC de Warsaw?;As coordenadas UTC de Warsaw são +2.
Qual foi o valor médio da temperatura em abril em Warsaw?;O valor médio da temperatura em abril em Warsaw é 4°C.
Quais foram as temperaturas mais baixas e mais altas registradas em abril na cidade de Warsaw?;As temperaturas mais baixas registradas em abril na cidade de Warsaw foram -1.6°C, enquanto as temperaturas mais altas foram 30.4°C.
Qual foi o valor médio da temperatura em dezembro em Warsaw?;O valor médio da temperatura em dezembro em Warsaw é 2.7°C.
Qual foi o valor médio da temperatura em maio em Warsaw?;O valor médio da temperatura em maio em Warsaw é 14.8°C.
Em que localidade administrativa se encontra Warsaw?;A cidade de Warsaw está localizada na localidade administrativa de City county.
Qual é o fuso horário de Warsaw?;O fuso horário de Warsaw é +2.
Quais são algumas imagens que representam Warsaw?;"Algumas imagens que representam Warsaw incluem ""Filtry Warszawskie przy ul. Koszykowej 81 w Warszawie, Hala Filtrów Powolnych.jpg"", ""Old Town in Warsaw map.png"" e ""Staroświecki Sklep Wedla Szpitalna 8 Warszawa.jpg""."
Em que ano a cidade de Warsaw foi estabelecida?;A cidade de Warsaw não tem uma data específica de fundação, mas se tornou um importante centro urbano durante o século XIV.
