pergunta;resposta
Em que ano a Universidade de Chicago foi fundada?;1890
Qual é o nome do fundador da Universidade de Chicago?;John D. Rockefeller
Em qual cidade está localizada a Universidade de Chicago?;Chicago
Qual é o foco principal dos programas acadêmicos da Universidade de Chicago?;Estudos humanísticos e ciências sociais
Quem foi o primeiro reitor da Universidade de Chicago?;William Rainey Harper
Qual é o nome do campus principal da Universidade de Chicago?;Hyde Park
Quantos prêmios Nobel foram concedidos a membros da Universidade de Chicago?;98
Qual é o nome da revista publicada pela Universidade de Chicago?;The University of Chicago Magazine
Qual é o nome do programa de estudos interdisciplinares da Universidade de Chicago?;Committee on Social Thought
Quem foi o primeiro presidente da Universidade de Chicago?;Robert Maynard Hutchins
