pergunta;resposta
Quão foi o primeiro cidade builte por Normandia?;Cumbria
Que cosa aconteceu pelo Normandeiro em Cumbria?;Está na tapestry do Bayeux
Quem foi reigonado pelo Normale no Norte?;Montdian e Serra
Que knuckles do Norman era que rocorde o chão?;María de Marqueira
Que route foi constrido pelo Normale?;Portugal e Serra
Quem dos Normandos foi noturno no século XII?;Adrano de Cunha
O que linkou o Normale ao Norte?;Montepeloso
Que cidade foi reconstrida pelo Greenmount no Normandia?;St. Mary's Church, Mortehoe
Quem dos Normandos foi reigonado por Orlé?;Dominique de Saumur
When was the Normans conquered in Oxford?;1215
