pergunta;resposta
Qual é o título da página da Wikipedia mencionada no texto?;Prime number (Número primo)
"Qual o ID da página ""Prime number"" no DBpedia?";p/p074530
"Cite três modelos que a página ""Prime number"" usa.";Template:As_of, Template:Authority_control, Template:Classes_of_natural_numbers
"Quais categorias são listadas como assunto da página ""Prime number""?";Articles containing proofs (Artigos contendo provas), Integer sequences (Sequências de inteiros), Prime numbers (Números primos).
"Quais duas pessoas são listadas como ""knownFor"" números primos?";Heinrich Scherk e Landon Curt Noll.
"Qual o significado de ""mode"" no contexto da página ""Prime number"" no DBpedia?";cs1
"Quais os formatos de imagem que a página ""Prime number"" usa?";Várias imagens, incluindo Gaussian primes.png, Gears_large.jpg e Prime-counting_relative_error.svg.
"Qual a função da imagem ""Sum_of_knots3.svg""?";"O texto não especifica, mas a imagem está listada como uma das imagens usadas na página ""Prime number""."
"Qual o propósito da imagem ""Sieve_of_Eratosthenes_animation.gif""?";"O texto não especifica, mas a imagem está listada como uma das imagens usadas na página ""Prime number""."
"Quais as imagens relacionadas a números primos que estão presentes na página ""Prime number""?";Gaussian primes.png, Primes-vs-composites.svg, Ulam_2.png.
