pergunta;resposta
O que aconteceu em 1271, marca o início da dinastia Yuan?;Em 1271, Genghis Khan declarou a sua filha Kublai Khan como rainha do mundo e nomeou-a imperatriz.
Kublai Khan começou seu reinado em qual ano?;Kublai Khan começou seu reinado no ano de 1271, quando ele se tornou o primeiro da dinastia Yuan no século XIII.
A Dinastia Yuan foi nomeada após quem?;A Dinastia Yuan é nomeada em homenagem a Genghis Khan e seu filho Kublai Khan.
Em qual ano Kublai Khan declarou-se imperador da dinastia Yuan?;Kublai Khan declarou-se imperador da dinastia Yuan em 1272, após a conquista de grande parte do território do Império do México.
Quem era Genghis Khan antes que se tornasse um líder militar e político?;Antes de se tornar um líder militar e político, Genghis Khan era conhecido como Temüjin, um chefe tribal de origem mongol.
Em qual ano Kublai Khan conquistou grande parte do território do Império do México?;Kublai Khan conquistou grande parte do território do Império do México em 1279, após a derrota do último rei Chin.
Quem era o último rei do Império do México durante a época da conquista de Kublai Khan?;O último rei do Império do México durante a época da conquista de Kublai Khan era o rei Chin.
Em qual ano Genghis Khan fundou sua própria dinastia, chamada Mongólia Central?;Genghis Khan fundou sua própria dinastia, chamada Mongólia Central, em 1206, durante o período do Império dos Quatro Reinos.
Em qual ano Kublai Khan declarou-se imperador da Dinastia Yuan?;Kublai Khan declarou-se imperador da Dinastia Yuan em 1271, após a conquista de grande parte do território do Império do México.
Em qual ano Kublai Khan nomeou sua filha como rainha do mundo?;Kublai Khan nomeou sua filha, Kublai Khan, como rainha do mundo em 1271, após a conquista de grande parte do território do Império do México.
