pergunta;resposta
Em que ano a Universidade de Harvard foi fundada?;1636
Onde está localizado o campus principal da Universidade de Harvard?;Cambridge, Massachusetts
Qual organização a Universidade de Harvard se associou em 1900?;Associação de Universidades Americanas
Quem liderou a Universidade de Harvard durante a Grande Depressão e a Segunda Guerra Mundial?;James Bryant Conant
Em que ano o curso de graduação da Universidade de Harvard tornou-se coeducacional?;1977
Qual o nome do instituto de estudos avançados da Universidade de Harvard?;Instituto Radcliffe para Estudos Avançados
Quantas unidades acadêmicas a Universidade de Harvard possui?;Onze
Qual era o orçamento da Universidade de Harvard em 2012?;$30 bilhões
Quantos presidentes dos Estados Unidos estudaram na Universidade de Harvard?;Oito
Quantos laureados com o Prêmio Nobel estão associados à Universidade de Harvard?;150
