pergunta;resposta
Qual empresa sucedeu a British Satellite Broadcasting após a fusão?;Sky UK
Em que data a British Satellite Broadcasting foi fundada?;11 de dezembro de 1986
Qual o nome completo da British Satellite Broadcasting?;British Satellite Broadcasting plc
Em que cidade a British Satellite Broadcasting estava sediada?;Londres
Quais canais de TV eram de propriedade da British Satellite Broadcasting?;Galaxy, Now, The Movie Channel, The Computer Channel, The Power Station
Em que ano a British Satellite Broadcasting começou a transmitir?;1990
Qual a data exata do início das transmissões da British Satellite Broadcasting?;25 de março de 1990
Em que mês e ano ocorreu a fusão entre British Satellite Broadcasting e a Sky Television?;Novembro de 1990
Qual o nome da empresa formada pela fusão entre British Satellite Broadcasting e Sky Television?;British Sky Broadcasting (BSkyB)
Quais são os países associados à sede da British Satellite Broadcasting?;Reino Unido e Inglaterra
