pergunta;resposta
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre mudanças climáticas, especificamente o aquecimento global.
Em que ano foi criada a organização IPCC?;1988
Quais são as duas organizações que iniciaram a criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual modelo de página wiki é usado pelo IPCC na Wikipedia?;Template:Use dmy dates
Em qual cidade está localizada a sede do IPCC?;Geneva, Suíça
Quem é o atual líder do IPCC?;Hoesung Lee
Qual foi o ano de publicação do último relatório principal do IPCC?;2014
O IPCC é considerado a maior autoridade mundial sobre aquecimento global. Qual prêmio reconhece essa importância?;Prêmio Nobel da Paz em 2007
Qual das seguintes pessoas não é conhecida pelo seu trabalho no IPCC?;Martti Ahtisaari
O que o IPCC faz para alcançar seus objetivos?;Reúne e resume o conhecimento produzido por cientistas independentes e ligados a organizações e governos.
