pergunta;resposta
Qual foi o principal objetivo das leis da União Europeia?;Promover a paz, seus valores e o bem-estar de seus povos.
Qual é a instituição responsável por interpretar as leis da UE?;O Tribunal de Justiça da União Europeia.
Em que ano foi criada a Comunidade Europeia do Carvão e do Aço?;Após a Segunda Guerra Mundial, ou seja, no final dos anos 1940.
Qual é a área de estudo acadêmica relacionada ao direito da UE?;O Direito da União Europeia.
Para que fim a UE desenvolveu iniciativas políticas, sociais e econômicas?;Para a cooperação e o desenvolvimento humano entre os Estados membros.
Qual foi a razão para a criação das instituições políticas da UE?;Para garantir uma paz durável e promover o bem-estar de todos os povos da Europa.
O que representa a nova ordem jurídica de direito internacional na UE?;O Tribunal de Justiça da União Europeia.
Qual foi a subdisciplina relacionada ao direito da UE em relação a Henry G. Schermers?;Subdisciplina do Direito da União Europeia.
Quais são os principais objetivos da Lei da União Europeia?;Promover a paz, os valores e o bem-estar de seus povos.
Qual é a disciplina acadêmica associada ao direito da UE?;A disciplina do Direito da União Europeia.
