pergunta;resposta
Qual é um dos principais centros de entretenimento da Califórnia do Sul?;Hollywood
Quais são as cadeias montanhosas que rodeiam a bacia de Los Angeles?;Sierra Nevada e as Montanhas Peninulares
Quais são as duas maiores cidades da Califórnia do Sul?;Los Angeles e San Diego
Onde se localizam muitas empresas de aviação espacial?;Califórnia do Sul
Qual é a rede de estradas que atravessa várias partes da Califórnia do Sul?;Interstate 5 e Highway 101
Quais são as principais universidades públicas na Califórnia do Sul?;UC Los Angeles (UCLA) e University of California, Irvine (UCI)
Quais produtos agrícolas são cultivados na Califórnia do Sul?;Citrinos, nozes e vegetais
Quais parques nacionais estão localizados na Califórnia do Sul?;Parque Nacional de Joshua Tree e Parque Nacional de Yosemite
Qual é um dos principais problemas ambientais da Califórnia do Sul?;Escassez de água e incêndios florestais
Qual instituição de pesquisa é conhecida por sua excelência em ciências e tecnologia?;Instituto de Tecnologia da Califórnia (Caltech)
