pergunta;resposta
Qual é o nome informal da terceira parte do estado da Califórnia?;Southern California
Quais são as fronteiras que definem a região do sul da Califórnia?;O Oceano Pacífico a oeste, o México a sul e o estado do Arizona a leste.
Em 2019, qual era a população aproximada da região do sul da Califórnia?;23,8 milhões de pessoas
Qual é o nome da localidade do South Pasadena Local?;Southern California
Em que ano ocorreu o terremoto de Whittier Narrows?;1987
Qual empresa atendia à região do sul da Califórnia?;Fosselman's Ice Cream Company
Qual imagem representativa é associada à região do sul da Califórnia?;Sdmarina.jpg
Qual modelo de página wiki é usado com frequência na região do sul da Califórnia?;Template:Wide image
Em que região da Califórnia Jill Barnett nasceu?;Southern California
Qual empresa atendia à região do sul da Califórnia?;Robinsons-May
