pergunta;resposta
Qual é a cidade representada por Q515?;Jacksonville, Florida
Qual é a população métrica de Jacksonville, Florida?;1733937
Qual é a classificação da população de Jacksonville, Florida?;12
Quais são as temperaturas médias mensais de Jacksonville, Florida?;"junPrecipitationInch ""7.6"", mayAvgRecordLowF ""50.7"
Quais são os nomes alternativos de Jacksonville, Florida?;"Jax"", ""The River City"", ""The Bold New City of the South"
Quais são os tipos de dados associados a Jacksonville, Florida?;Location100027167
Quais são os nomes de alguns dos locais de serviço associados a Jacksonville, Florida?;United_States_Court_of_Appeals_for_the_Eleventh_Circuit, University_of_Florida_College_of_Pharmacy, VP-10, NOAAS_Fairweather_(S_220)
Quais são as imagens associadas a Jacksonville, Florida?;Building_A,_FSCJ.jpg, KingsleyPlantationSunset2.jpg, LennyCurryJAX.jpg
Quais são os nomes de algumas das estações de rádio associadas a Jacksonville, Florida?;WOKV_(AM), WYMM, WJKF-CD
Quais são os nomes dos construtores associados a Jacksonville, Florida?;SS_Grover_C_Hutcherson, SS_Harald_Torsvik, SS_James_L_Ackerson.
