pergunta;resposta
Qual o nome completo do Painel Intergovernamental sobre Mudanças Climáticas?;Painel Intergovernamental para as Alterações Climáticas
Qual o principal objetivo do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas.
Além da ONU, quais outras organizações contribuíram para a criação do IPCC?;a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA).
O que o IPCC NÃO faz?;produz pesquisa original.
Em que ano o IPCC foi estabelecido?;1988
Qual o prêmio que o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Qual o papel de Hoesung Lee no IPCC?;Presidente do IPCC
Onde o IPCC tem sua sede principal?;Genebra, Suíça
Qual o nome do líder do IPCC?;Hoesung Lee
Quem é o presidente do IPCC?;Hoesung Lee
