pergunta;resposta
O que é uma das principais características do islamismo?;Um movimento de reavivamento islâmico.
Qual é o objetivo geral do islamismo na sociedade e no governo?;Reordenação da sociedade e do estado conforme as leis islâmicas.
Como os grupos de islamitas moderados e reformistas trabalham dentro dos limites democráticos?;Eles trabalham dentro dos limites de um sistema democrático.
Qual é o objetivo do Hamas?;O Hamas se origina na Palestina, com o objetivo de abolição do estado israelense.
Quais são os métodos usados por grupos islâmicos para tomar o poder?;"Revolution ou invasão;"
O que é rejeitado inteiramente pelos grupos radicais islâmicos?;A democracia.
De onde baseiam seus ataques as organizações islâmicas extremistas?;Eles conduzem seus ataques com base em interpretações religiosas.
Quem são os principais representantes do movimento islamista no Irã?;Mirza Husayn Tehrani, Muhammad Kazim Khurasani, Abdallah Mazandaran.
Qual é o nome de uma das organizações islâmicas mencionadas com ligação ao islamismo?;Hamas.
Que tipo de estratégia usam os grupos radicais para a islamização?;"Tomar o poder por revolução ou invasão;"
