pergunta;resposta
Qual é a posição de Victoria na população dos estados da Austrália?;o menor dos estados do continente e o segundo mais populoso.
Que cidade em Victoria é conhecida por ser a capital esportiva do mundo?;Melbourne
Qual foi o primeiro assentamento europeu em Victoria?;em 1803 na Baía de Sullivan.
Que tipo de economia Victoria possui?;diversificada
Onde está localizado o maior estádio da Austrália?;em Melbourne.
Qual é a capital política de Victoria?;Melbourne.
Que evento esportivo internacional foi sediado em Victoria?;os Jogos Olímpicos de Verão de 1956.
Quem é o governador atual de Victoria?;Linda Dessau.
Qual é a principal cidade industrial e financeira de Victoria?;Melbourne.
Que evento histórico na Austrália teve seu ápice em Victoria?;a Corrida do Ouro de Victoria, que ocorreu durante a década de 1850.
