pergunta;resposta
哪一种生物是亚马逊雨林特有的吗？;树蛙（Dendrobates tinctorius）是一种亚马逊雨林特有的生物。
哪个国家拥有最多原生热带森林的损失？;巴西是拥有最多原生热带森林损失的国家之一。
亚马逊雨林中有哪些常见的昆虫？;一些常见于亚马逊雨林中的昆虫有：红嘴猴（Pithecia pithecioides）、绿喙鸟（Cyanerpes cyaneus）等。
哪个国家在2005年至2008年期间排放了大量的烟雾？;亚马逊雨林在该时间段内因火灾和森林砍伐而产生大量烟雾。
在亚马逊河畔的Rondonia地区，哪种动物经常被发现？;在Rondonia地区的亚马逊河畔，经常可以发现红嘴猴（Pithecia pithecioides）和绿喙鸟（Cyanerpes cyaneus）。
哪个国家有印度人（Indians）在亚马逊雨林中孤立生存？;巴西的一些地区如Acre州，有印度人的社群处于与世隔绝的状态。
哪种树蛙是亚马逊雨林的特有物种之一？;Dendrobates tinctorius是一种亚马逊雨林特有的树蛙。
哪个国家在2007年和2008年期间因森林砍伐而产生了大量的烟雾？;Rondonia地区的巴西在该时间段内因火灾和森林砍伐而产生了大量烟雾。
亚马逊雨林中有哪些常见的植物吗？;一些常见于亚马逊雨林中的植物有：黑巨蟒（Boa imbricata）、贝利叶树（Bauhinia guianensis）等。
哪个国家在2010年时，其原生森林的总面积下降了9%？;巴西在2010年时，其原生森林的总面积下降了约8.3%，这是由森林砍伐和火灾导致的。
