pergunta;resposta
Segundo o texto, qual o principal objetivo da construção na engenharia e arquitetura?;A execução do projeto previamente elaborado, seja de uma edificação ou de uma obra de arte.
No Brasil, qual termo é mais utilizado para se referir a ampliações, inovações ou restaurações em imóveis?;Reforma.
Qual a indústria a qual a empresa Aecon pertence?;Construction.
Qual a ocupação de David Bellhouse, conforme o texto?;Construction.
Qual a indústria a qual a empresa Hensel Phelps Construction pertence?;Construction.
Qual a indústria a qual a empresa Holland, Hannen & Cubitts pertence?;Construction.
Qual a indústria a qual a empresa Tutor Perini pertence?;Construction.
Qual a indústria a qual a empresa Spie Batignolles pertence?;Construction.
O que significa o termo 'obra' no contexto apresentado?;É um termo utilizado, assim como 'construção', para se referir a projetos de maior porte.
Qual a categoria a qual Construction News pertence?;Construction.
