pergunta;resposta
O que é a economia de Victoria caracterizada como?;Diversificada
Em qual posição Victoria classifica no produto bruto do estado da Austrália, segundo dados mais recentes?;Segunda
Em termos de PIB per capita (par) global, como se classifica Victoria?;Quarto
Qual é a cidade em Victoria que é considerada a capital esportiva da Austrália?;Melbourne
Qual é o maior estádio da Austrália, localizado em Melbourne, Victoria?;Estádio do MCG (Melbourne Cricket Ground)
Em que região de Victoria a influência asiática é mais forte e manifesta?;Bendigo
Onde ocorreram os motins da Lambing Flat, no início do século XIX?;Nova Gales do Sul (Lambing Flat está situado em New South Wales)
Em que local aconteceu o tumulto de 1857?;Buckland, Victoria
Quantos mineiros morreram durante a epidemia de febre tifoide em 1854 na região de ouro da Victoria?;Mais de 1.000
Qual era a situação das condições de vida e trabalho dos mineiros nos campos de ouro durante o auge do ouro em Victoria?;Apertadas e insalubres
