pergunta;resposta
Qual é o significado da palavra 'normano'?;Homens do Norte
Quem desempenhou um papel importante na colonização da Normandia?;Os normandos
Qual é a origem linguística do termo 'viquingue'?;Vikingr do nórdico antigo
Quais são algumas das batalhas em que os normandos participaram, conforme mencionado no contexto fornecido?;Batalha de Cerami, Batalha de Civitate, Batalha de Misilmeri
Quem é Richard of Salerno e qual era sua nacionalidade?;Richard of Salerno era normando
Qual foi um importante evento militar liderado pelos normandos na Inglaterra?;Conquista Normanda da Inglaterra
Quais são alguns dos castelos ocupados por normandos mencionados no contexto?;Callan Motte, Dún Dealgan Motte, Gortlownan Motte, Greenmount Motte
Qual família é conhecida pela sua origem normanda?;Família Hauteville
Quais são algumas das línguas faladas pelos normandos?;Latim, Antigo Normando, Antigo Nórdico
Qual evento histórico envolvendo normandos é mencionado no contexto e ocorreu entre 1159-1160?;Siege of Mahdia (1159–1160)
