pergunta;resposta
Quais são os nomes comuns utilizados para descrever os Ctenophora?;Carambolas-do-mar ou águas-vivas-de-pente
Qual é a característica distintiva dos Ctenophora?;Presença de pentes formados por grupos de cílios
Quais são os tamanhos dos adultos dos Ctenophora?;De cerca de 1 mm a 1,5 m de comprimento
Como os Ctenophora se relacionam filogeneticamente com os Cnidaria?;As semelhanças representam convergência evolutiva
Em quais ambientes os Ctenophora são encontrados naturalmente?;Nas águas oceânicas e estuarinas
Qual é a principal forma de vida dos Ctenophora?;Planctônicos, alguns bentônicos
Em qual período geológico os Ctenophora aparecem no registro fóssil?;Cambriano
Os Ctenophora são bioluminescentes?;Sim
Quais são as principais subdivisões do filo Ctenophora?;Tentaculata, Nuda, Scleroctenophora
Quem descreveu o filo Ctenophora?;Eschscholtz, 1829
