pergunta;resposta
Qual é o cientista que cunhou o termo sistema imunitário?;Ilya Ilyich Mechnikov
Quais são alguns exemplos de mecanismos imunitários básicos?;fagocitose, defensinas e sistema complemento
O que diferencia os vertebrados dos invertebrados em termos de sistema imunológico?;a capacidade de se adaptar para reconhecer agentes patogênicos específicos
Qual é o processo que permite ao organismo responder mais efetivamente a novos ataques por um agente específico?;imunidade adquirida
Quais são as consequências da imunodeficiência?;infecções recorrentes e risco de vida
Qual é a causa médica do sepsis?;disfunção do sistema imunológico
Qual tipo de célula sanguínea faz parte do sistema imunológico e auxilia na defesa contra infecções?;white blood cell (glóbulos brancos)
Quais são os principais tipos de células imunes envolvidas na resposta imune?;T cells e B cells
O que acontece quando o sistema imunológico ataca tecidos normais do próprio organismo?;autoimunidade
Qual é o papel dos linfócitos T auxiliares no sistema imunológico?;coordenar a resposta imune, principalmente através da produção de citocinas
