pergunta;resposta
Qual é a camada mais externa da Terra?;A crosta
Quais são os três principais tipos de rochas na geologia?;Rocha sedimentar, Rocha ígnea e Rocha metamórfica
O que são placas tectônicas?;Grandes blocos da crosta terrestre que se movimentam
Qual é o tipo de rocha formada pelo resfriamento e solidificação do magma?;Rocha ígnea
O que são os filões?;Massas de rocha ígnea intrusiva que se infiltraram em camadas mais antigas
Quais são as três fases do ciclo dos sedimentos na geologia?;Erosão, deposição e lithificação
O que é um vulcão?;Uma abertura na crosta terrestre pela qual magma, gases e cinzas são expelidos
Qual é a diferença entre magma e lava?;Magma é o material derretido abaixo da superfície, enquanto lava é magma que alcançou a superfície
Quais são os três tipos de fendas tectônicas?;Fendas divergentes, convergentes e transformantes
Qual é o significado da palavra geologia?;Estudo da Terra
