pergunta;resposta
Qual é a instituição responsável por interpretar a lei da União Europeia?;O Tribunal de Justiça da União Europeia.
Qual princípio garante que a lei da União Europeia prevalece sobre as leis nacionais?;O princípio da supremacia do direito da União Europeia.
Qual órgão propõe a legislação para a União Europeia?;A Comissão Europeia.
Qual é o procedimento necessário para aprovar uma regulamentação?;A aprovação por unanimidade no Conselho Europeu.
Qual é a função do Tribunal de Justiça da União Europeia?;Interpretar e aplicar o direito da União Europeia.
Qual princípio exige que as ações da União Europeia sejam proporcionais?;O princípio da proporcionalidade.
Como os tribunais nacionais lidam com conflitos entre leis nacionais e da União Europeia?;Apoiam a aplicação da lei da União Europeia e podem recorrer ao Tribunal de Justiça.
Qual é o papel do Parlamento Europeu na legislação?;Aprovar leis propostas pela Comissão Europeia.
Qual é a função do Conselho Europeu?;Definir as diretrizes políticas da União Europeia.
Quais direitos os cidadãos da União Europeia têm em relação ao voto?;Direito de votar nas eleições para o Parlamento Europeu.
