pergunta;resposta
Qual foi a dinastia governadora da China entre os séculos XIII e XIV?;A Dinastia Yuan.
Que imperador fundou a Dinastia Yuan?;Kublai Khan.
Qual foi o principal impulso para o aumento do poder da Dinastia Yuan?;A expansão territorial que alcançou os territórios do Central Asiático.
Que impacto econômico teve a circulação do yuan no comércio internacional durante a Dinastia Yuan?;Uma melhora na circulação monetária e no comércio global.
Qual foi uma das principais características da administração da Dinastia Yuan?;Governo centralizado e eficiente.
Que reformas foram implementadas durante a Dinastia Yuan para melhorar o governo?;Reformas administrativas impostas por Kublai Khan, como a adoção do sistema de assessores.
Qual conflito foi significativo durante a Dinastia Yuan?;Os conflitos com os mongóis e a necessidade de defender os territórios conquistados.
Que obra arquitetônica é associada à Dinastia Yuan?;As paredes gigantes, como a Grande Muralha da China.
Qual foi o impacto global da Dinastia Yuan no comércio e na cultura?;Uma nova era de comércio e influência cultural que se estendeu além da Ásia Oriental.
Qual foi o legado político mais duradouro da Dinastia Yuan?;O fortalecimento do governo centralizado em detrás de um sistema burocrático eficiente.
