pergunta;resposta
Qual é o paradigma de comunicação que envolve a transferência individual de pacotes entre nós da rede?;A comutação de pacotes.
Como a comutação de circuitos difere da comutação de pacotes?;Na comutação de circuitos, é estabelecida uma ligação virtual dedicada entre os nós para transmissão, enquanto na comutação de pacotes, cada pacote é encaminhado individualmente.
Quais são algumas das vantagens da comutação de pacotes em redes?;Otimização do uso da largura de banda, minimização da latência e aumento da robustez da comunicação.
Qual problema a comutação de pacotes pode introduzir que não é tão prevalente na comutação de circuitos?;Variação na qualidade de serviço, jitter e atrasos variados.
Quais são dois exemplos de tecnologias que utilizam comutação por pacotes com ligação?;ATM (comutação de células) e Frame Relay.
Qual é uma vantagem significativa da comutação de pacotes sem ligação sobre a ligada?;Oferece flexibilidade e robustez superiores, permitindo que a rede reajuste-se em caso de falhas nos links.
Qual endereço é necessário sempre enviar quando se utiliza comutação por pacotes sem ligação?;O endereço de origem.
Quem são alguns dos especialistas conhecidos pela contribuição para o desenvolvimento da comutação de pacotes?;Donald Davies, Paul Baran e W. David Sincoskie.
Qual recurso é utilizado na comutação por pacotes para otimizar a rede?;Técnicas de multiplexagem temporal estatística.
Como é categorizada a comutação de pacotes no DBpedia em termos de entidade?;Como um sistema, uma instrumentality e uma parte da telecomunicação.
