pergunta;resposta
Qual é o número atômico do oxigênio?;8
O que representa a massa atômica do oxigênio?;16 u
Qual é o símbolo químico para oxigênio?;O
Quem descobriu o oxigênio independentemente de Joseph Priestley?;Carl Wilhelm Scheele
Qual cientista ajudou a desacreditar a teoria do flogisto da combustão e corrosão através das suas experiências com oxigênio?;Antoine Lavoisier
Quem é creditado como o primeiro a publicar sobre a descoberta do oxigênio?;Joseph Priestley
Qual percentual aproximadamente ocupa o oxigênio na atmosfera terrestre em condições normais?;20,8%
Por que o ozono é considerado um agente contaminante perto da superfície terrestre?;É um produto derivado do smog
Qual empresa produz oxigênio como um de seus produtos?;Inox Air Products
Qual é a principal função do oxigênio na vida terrestre?;Suportar a respiração celular e ser parte essencial dos principais compostos orgânicos e inorgânicos que compõem os organismos vivos
