pergunta;resposta
Qual é a principal diferença entre comutação de pacotes e comutação de circuitos?;A comutação de circuitos estabelece uma ligação dedicada entre os nós, enquanto a comutação de pacotes utiliza ligações compartilhadas.
Quais são as vantagens da comutação de pacotes?;Otimizar o uso da largura de banda, minimizar a latência e aumentar a robustez da comunicação.
Quais são os desafios da comutação de pacotes?;Maior complexidade, variação na qualidade de serviço, jitter e atrasos variados.
Qual é o objetivo da multiplexação temporal estatística na comutação de pacotes?;Utilizar melhor os recursos da rede.
Quais são os dois tipos de comutação de pacotes?;Com ligação (circuito virtual) e sem ligação (datagrama).
Dê um exemplo de comutação de pacotes com ligação.;ATM (comutação de células), Frame Relay e X.25.
Dê um exemplo de comutação de pacotes sem ligação.;Endereço IP.
Qual é a vantagem da comutação de pacotes com ligação?;Oferece a garantia de entrega dos pacotes e de uma forma ordenada.
Como a comutação de pacotes sem ligação lida com falhas na rede?;A rede pode reajustar-se mediante a quebra de um link de transmissão de dados.
Qual é a função do endereço na comutação de pacotes sem ligação?;É necessário enviar-se sempre o endereço de origem.
