pergunta;resposta
Em que ano a Universidade Harvard foi fundada?;1636
Qual é o estado em que a Universidade Harvard está localizada?;Massachusetts
Qual guerra contribuiu para a transformação da Universidade Harvard em uma instituição de pesquisa moderna?;Guerra Civil Americana
Quem foi a primeira mulher a ser eleita reitora da Universidade Harvard?;Drew Gilpin Faust
Quantos vencedores do Prêmio Nobel estão associados à Universidade Harvard como alunos, professores ou funcionários?;150 aproximadamente
Qual é o nome da área central do campus principal da Universidade Harvard?;Harvard Yard
Qual é o orçamento da Universidade Harvard, conforme mencionado no texto?;30 bilhões de dólares
Quantos presidentes dos Estados Unidos são formados na Universidade Harvard?;Oito
Qual é o nome dos times esportivos intercolegiais da Universidade Harvard?;Harvard Crimson
Em que ano o orçamento da Universidade Harvard foi mencionado no texto?;2012
