pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Além de Henry David Thoreau, quem aplicou com sucesso o conceito de desobediência civil?;Mahatma Gandhi e Martin Luther King
Em que contexto a desobediência civil é utilizada?;Como forma de protesto político pacífico contra injustiças ou governos opressores.
Qual o direito que a população tem caso um governo não satisfaça suas exigências?;O direito de desobedecê-lo.
Qual categoria abrange o tema da desobediência civil?;Category:Activism by type
Qual o hiperônimo de 'Civil disobedience'?;Refusal
Qual dos seguintes movimentos utilizou métodos de desobediência civil?;2017 Serbian protests
Além de protestos, qual outro tipo de evento utilizou a desobediência civil?;1998 Russian miners' strike
Qual modelo de página wiki é frequentemente usado em páginas sobre desobediência civil?;Template:Cite book
Qual o tipo de elemento que a desobediência civil é classificada?;Thing
