pergunta;resposta
Quem eram os normandos segundo o contexto?;Eram um povo germânico estabelecido no norte da França, cuja aristocracia descendia em grande parte de viquingues da Escandinávia.
Qual é a origem do termo 'normano'?;Deriva de 'Northmen' ou 'Norsemen', que significa 'homens do Norte'.
Quais são exemplos de eventos históricos em que os normandos participaram?;Conquista Normanda da Inglaterra, colonização da Normandia, estabelecimento de estados na Sicília e sul da península Itálica, e as Cruzadas.
Qual batalha está associada aos normandos no contexto?;A Batalha de Civitate.
Qual local está relacionado à ocupação normanda?;Callan Motte.
Qual é uma das línguas que os normandos falavam?;O latim.
Qual família está associada à etnia normanda?;A família Hauteville.
Qual evento histórico envolveu os normandos no Mediterrâneo?;O Cerco de Mahdia (1159–1160).
Qual estilo arquitetônico está ligado aos normandos?;O estilo normando, como visto em St. Bride's Church, Llansantffraed.
Quais são duas religiões associadas aos normandos?;Cristianismo e paganismo nórdico.
