pergunta;resposta
Que conceito os filósofos da antiguidade usavam para estudar máquinas simples?;Força
Qual é o erro Fundamental?;Geral
Qu tempo levou para melhorar as leis de movimento de Sir Isaac Newton?;Tempo
Qual foi o físico Isaac Newton?;Éleveu a equação da loja
Qual é o aproximado do tempo human?;Quase trezentos anos
Quais são as partículas trocadas previstas pelo modelo padrão?;Bósons de bitola
Qual interaction principal maisforte?;Forte, ou seja, forte
Qual interaction principal mais fraca?;Gravitacional
Qual expressão das forças fracas e eletromáticas?;Interação eletrofraca
Quais os systemas de pontuações existentes?;Sistema de pontuações
