pergunta;resposta
De acordo com o texto, qual a relação da força com a inércia de um corpo?;A força tem a capacidade de vencer a inércia de um corpo, modificando sua velocidade.
Qual a definição de força, considerando seus elementos?;A força tem dois elementos: a magnitude e a direção.
O que é pressão, de acordo com o texto?;Divisão ou distribuição da força sobre a área.
O que é torque?;Força que produz mudanças na velocidade de rotação de um objeto.
O que é estresse mecânico em um objeto sólido?;Influências que causam deformação da matéria.
Qual a relação entre 'Force' e Royal Irish Constabulary?;Royal Irish Constabulary possui 'Force' como hiperônimo.
O que significa 'hiperônimo' no contexto do texto?;É o termo genérico que engloba um conjunto de termos mais específicos, como no caso de 'Force'.
De acordo com o texto, qual o papel da força aplicada a um corpo fixo?;É chamada de tensão mecânica ou estresse mecânico.
O que o texto define como 'arrasto'?;Diminuição da velocidade de um objeto.
Qual a relação entre 'Force' e J. P. Pickens?;J. P. Pickens possui 'Force' como hiperônimo.
