pergunta;resposta
Quem é conhecido por Packet switching?;W. David Sincoskie
Qual é o tipo de Packet switching relacionado a redes de computadores?;ComputerNetwork103085333
O que é uma característica da comutação por pacotes sem ligação?;Os pacotes são encaminhados independentemente.
Quem atua na área de Packet switching?;Sharla Boehm
Qual é o tipo de Packet switching relacionado a telecomunicações?;Telecommunication106271778
O que é uma vantagem da comutação por pacotes sem ligação?;Oferece flexibilidade e robustez superiores.
Qual é o tipo de Packet switching relacionado a instrumentos?;Instrumentality103575240
Quem também é conhecido por Packet switching além de W. David Sincoskie?;Donald Davies
O que é uma característica da comutação por pacotes com ligação?;É estabelecido um caminho virtual fixo.
Qual modelo de página wiki o Packet switching usa?;Template:Citation
