pergunta;resposta
Qual o conceito fundamental por trás da desobediência civil, conforme formulado por Henry David Thoreau?;resistência não violenta
Qual figura histórica liderou movimentos de desobediência civil na Índia e no Paquistão?;Mahatma Gandhi
Em que contexto a desobediência civil é frequentemente utilizada?;contra governos opressivos
Qual movimento nos EUA utilizou a desobediência civil para lutar pelos direitos civis?;movimento pelos direitos civis
Qual o principal objetivo da desobediência civil?;alterar leis injustas
Que tipo de ação é considerada desobediência civil?;resistência não violenta
Quem é conhecido por seu uso da desobediência civil em protestos contra o apartheid?;Nelson Mandela
Qual a principal característica da desobediência civil?;resistência pacífica
Em que contexto a desobediência civil é utilizada?;contra a injustiça
Quem utilizou a desobediência civil na luta pelos direitos civis nos EUA?;Martin Luther King
